'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COBAR AIRPORT New South Wales for April 2025,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 May 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COBAR AIRPORT,01/04/2025,4.2,0.0, ,25.7,16.8,84,42,3.70,17.58
COBAR AIRPORT,02/04/2025,3.8,0.0, ,27.3,11.3,94,34,2.08,18.68
COBAR AIRPORT,03/04/2025,4.7,0.0, ,29.2,9.6,85,23,2.74,18.96
COBAR AIRPORT,04/04/2025,4.2,0.0, ,25.9,10.1,88,27,2.69,19.37
COBAR AIRPORT,05/04/2025,3.8,0.0, ,23.9,8.7,86,27,2.46,19.20
COBAR AIRPORT,06/04/2025,3.7,0.0, ,26.6,7.6,88,22,1.73,19.03
COBAR AIRPORT,07/04/2025,4.5,0.0, ,26.7,9.9,81,26,3.09,18.87
COBAR AIRPORT,08/04/2025,3.7,0.0, ,24.5,8.2,83,25,2.22,18.70
COBAR AIRPORT,09/04/2025,3.2,0.0, ,27.8,7.7,81,21,1.07,18.54
COBAR AIRPORT,10/04/2025,4.0,0.0, ,29.4,12.8,70,29,2.08,17.47
COBAR AIRPORT,11/04/2025,3.9,0.0, ,30.9,12.9,84,29,1.99,16.01
COBAR AIRPORT,12/04/2025,4.7,0.2, ,29.9,13.7,88,26,3.17,18.07
COBAR AIRPORT,13/04/2025,4.7,0.0, ,30.1,17.7,73,36,3.26,17.25
COBAR AIRPORT,14/04/2025,4.1,0.0, ,30.1,17.3,72,29,2.26,16.09
COBAR AIRPORT,15/04/2025, ,0.0, , ,9.6,71,31,2.90,17.58
COBAR AIRPORT,16/04/2025, , , ,27.8, ,66,31,3.31,17.43
COBAR AIRPORT,17/04/2025,3.3,0.0, ,27.7,8.6,78,19,1.51,17.27
COBAR AIRPORT,18/04/2025,3.6,0.0, ,28.7,8.6,68,18,1.71,17.12
COBAR AIRPORT,19/04/2025,5.3,0.0, ,29.1,12.4,62,23,3.94,16.50
COBAR AIRPORT,20/04/2025,5.7,0.0, ,30.7,17.6,61,31,5.18,10.95
COBAR AIRPORT,21/04/2025,3.5,0.0, ,22.5,8.9,85,39,3.79,15.10
COBAR AIRPORT,22/04/2025,3.7,0.0, ,24.9,9.9,97,40,4.12,15.82
COBAR AIRPORT,23/04/2025,4.1,0.0, ,27.5,11.4,81,38,3.52,16.31
COBAR AIRPORT,24/04/2025,4.3,0.0, ,27.9,16.8,78,36,3.69,16.08
COBAR AIRPORT,25/04/2025,4.1,0.0, ,27.8,15.3,71,34,3.11,15.75
COBAR AIRPORT,26/04/2025,2.1,21.8, ,21.5,16.0,97,54,3.35,6.60
COBAR AIRPORT,27/04/2025,1.8,10.2, ,21.1,9.9,97,68,2.99,8.36
COBAR AIRPORT,28/04/2025,2.5,0.0, ,23.7,12.6,98,58,2.66,13.36
COBAR AIRPORT,29/04/2025, ,0.2, , ,10.3,88,45,3.33,15.44
COBAR AIRPORT,30/04/2025, , , ,20.3, ,95,49,2.98,15.32
Totals:,,101.2,32.4, ,,,,,, 
