'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for NORAH HEAD New South Wales for November 2024,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 December 2024,,,,,,,,,,
© Copyright Commonwealth of Australia 2024 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
NORAH HEAD,01/11/2024,4.4,26.4, ,23.3,16.2,96,67,5.87,25.46
NORAH HEAD,02/11/2024,2.9,19.2, ,21.5,16.5,95,79,8.80,16.15
NORAH HEAD,03/11/2024,4.2,4.4, ,25.6,16.8,93,72,5.91,22.11
NORAH HEAD,04/11/2024,4.0,0.0, ,20.6,19.5,95,26,5.05,10.74
NORAH HEAD,05/11/2024,5.2,0.0, ,22.9,18.1,96,25,6.41,16.04
NORAH HEAD,06/11/2024,4.5,0.0, ,26.9,19.0,95,70,5.00,22.83
NORAH HEAD,07/11/2024,3.6,0.0, ,28.4,20.2,97,51,3.12,12.45
NORAH HEAD,08/11/2024,5.3,8.2, ,25.2,17.4,96,55,3.42,29.00
NORAH HEAD,09/11/2024,5.3,0.0, ,26.9,18.7,93,63,6.14,26.85
NORAH HEAD,10/11/2024,4.2,0.0, ,25.0,19.1,97,78,6.88,25.39
NORAH HEAD,11/11/2024,2.4,0.0, ,22.4,18.9,93,80,5.74,9.75
NORAH HEAD,12/11/2024,3.2,16.2, ,24.8,17.3,96,74,2.65,16.45
NORAH HEAD,13/11/2024,3.1,5.6, ,23.3,18.3,97,75,3.17,15.96
NORAH HEAD,14/11/2024,3.0,1.2, ,21.8,18.2,96,79,6.24,16.91
NORAH HEAD,15/11/2024,2.9,0.8, ,22.4,18.8,84,72,6.14,8.92
NORAH HEAD,16/11/2024,3.8,0.0, ,25.2,19.7,93,72,8.87,16.32
NORAH HEAD,17/11/2024,4.3,0.0, ,25.9,19.9,97,76,7.71,24.09
NORAH HEAD,18/11/2024,3.6,19.4, ,24.4,16.5,97,67,4.33,17.77
NORAH HEAD,19/11/2024,4.2,0.2, ,24.8,16.6,80,64,5.21,16.91
NORAH HEAD,20/11/2024,5.5,0.0, ,25.7,16.8,88,64,4.64,30.18
NORAH HEAD,21/11/2024,5.7,0.0, ,26.2,17.4,87,59,4.44,29.52
NORAH HEAD,22/11/2024,5.4,0.0, ,26.0,17.2,91,68,4.32,30.43
NORAH HEAD,23/11/2024,5.6,0.0, ,27.0,17.3,90,67,5.64,30.59
NORAH HEAD,24/11/2024,5.3,0.0, ,26.9,18.0,94,70,5.73,29.30
NORAH HEAD,25/11/2024,5.3,0.2, ,26.4,18.6,93,71,7.25,30.13
NORAH HEAD,26/11/2024,5.3,0.0, ,26.5,18.4,96,73,5.44,30.78
NORAH HEAD,27/11/2024,4.9,0.2, ,27.1,18.8,97,73,4.77,26.56
NORAH HEAD,28/11/2024,2.1,0.4, ,25.2,20.4,96,77,1.83,8.21
NORAH HEAD,29/11/2024,1.5,1.6, ,20.8,19.5,99,93,3.94,7.28
NORAH HEAD,30/11/2024, ,5.0, ,23.5,19.8,99,92,6.09, 
Totals:,,120.7,109, ,,,,,, 
