'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for THREDBO New South Wales for July 2025,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 August 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
THREDBO,01/07/2025, ,0.0, , ,-6.3,100,83,7.05,5.01
THREDBO,02/07/2025, , , , , ,100,99,10.03,4.00
THREDBO,03/07/2025, , , ,-0.4, ,100,97,5.69,2.79
THREDBO,04/07/2025,1.0,0.4, ,1.9,-3.7,97,50,5.29,5.38
THREDBO,05/07/2025,2.3,0.0, ,4.2,-3.1,71,38,15.49,5.79
THREDBO,06/07/2025,1.2,0.0, ,3.5,-0.2,99,48,7.86,4.94
THREDBO,07/07/2025,1.0,1.4, ,2.3,-2.0,99,56,6.36,5.71
THREDBO,08/07/2025,1.0,0.0, ,-0.8,-2.0,99,58,20.56,4.73
THREDBO,09/07/2025,0.2,6.0, ,-2.8,-4.6,98,96,19.48,5.76
THREDBO,10/07/2025,0.3,2.4, ,-2.5,-4.6,97,95,12.65,5.03
THREDBO,11/07/2025,0.3,1.6, ,-0.4,-4.8,99,96,7.79,4.97
THREDBO,12/07/2025,0.3,4.4, ,-1.2,-4.9,99,96,4.35,5.38
THREDBO,13/07/2025,0.2,0.0, ,-1.1,-4.9,99,96,16.61,5.85
THREDBO,14/07/2025,0.3,6.4, ,-3.1,-5.4,98,95,11.44,5.12
THREDBO,15/07/2025, ,0.2, ,-3.8,-6.1,96,95,11.80, 
THREDBO,16/07/2025,0.3,0.0, ,-2.3,-5.9,98,95,10.65,5.12
THREDBO,17/07/2025,0.3,0.0, ,-2.0,-4.2,98,96,10.07,3.44
THREDBO,18/07/2025,0.4,0.0, ,-2.7,-6.1,98,93,3.61,5.22
THREDBO,19/07/2025,1.2,0.0, ,-1.3,-8.9,98,48,15.97,4.65
THREDBO,20/07/2025,0.9,0.0, ,1.5,-6.1,96,64,7.25,5.84
THREDBO,21/07/2025,1.4,0.0, ,2.7,-5.9,91,53,13.57,6.51
THREDBO,22/07/2025,0.6,1.2, ,2.6,-2.0,99,83,21.42,4.58
THREDBO,23/07/2025,0.3,24.2, ,-3.7,-5.1,99,95,11.22,5.84
THREDBO,24/07/2025,0.5,1.6, ,-3.1,-6.2,96,82,6.98,6.45
THREDBO,25/07/2025, ,0.0, , ,-9.1,95,53,11.06,6.65
THREDBO,26/07/2025, , , , , ,100,63,17.19,5.18
THREDBO,27/07/2025, , , , ,-1.7,100,98,4.24,3.66
THREDBO,28/07/2025,0.3, , ,-0.8,-1.9,99,98,11.01,6.51
THREDBO,29/07/2025,0.3,3.4, ,-2.1,-3.4,98,96,6.67,5.79
THREDBO,30/07/2025,0.5,0.0, ,-2.6,-6.5,97,95,0.38,6.55
THREDBO,31/07/2025,0.5,0.6, ,-2.1,-4.4,98,96,0.46,3.92
Totals:,,15.6,53.8, ,,,,,, 
