'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COBAR AIRPORT New South Wales for June 2025,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 July 2025,,,,,,,,,,
© Copyright Commonwealth of Australia 2025 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COBAR AIRPORT,01/06/2025,2.1,0.0, ,22.3,4.8,96,44,2.19,12.21
COBAR AIRPORT,02/06/2025,1.2,0.0, ,20.8,10.8,97,76,2.43,4.93
COBAR AIRPORT,03/06/2025,2.1,22.6, ,19.6,11.8,98,52,3.69,11.32
COBAR AIRPORT,04/06/2025,2.1,0.0, ,13.9,5.3,91,44,4.78,12.31
COBAR AIRPORT,05/06/2025,1.2,0.0, ,16.1,-1.2,96,33,0.83,11.57
COBAR AIRPORT,06/06/2025,2.5,0.0, ,18.0,4.5,80,39,3.74,11.06
COBAR AIRPORT,07/06/2025,2.5,0.0, ,16.5,7.5,79,39,4.20,12.21
COBAR AIRPORT,08/06/2025,2.3,0.0, ,14.4,6.8,91,36,4.79,11.08
COBAR AIRPORT,09/06/2025,1.5,0.0, ,11.9,3.4,91,59,4.56,7.47
COBAR AIRPORT,10/06/2025,1.6,0.0, ,14.4,3.9,90,52,2.89,9.48
COBAR AIRPORT,11/06/2025,1.2,0.2, ,14.4,3.6,98,54,1.68,10.05
COBAR AIRPORT,12/06/2025,1.5,0.2, ,17.3,4.4,94,41,1.65,8.97
COBAR AIRPORT,13/06/2025,1.5,0.0, ,16.7,3.6,93,40,1.72,11.23
COBAR AIRPORT,14/06/2025,1.8,0.0, ,17.2,0.8,93,34,2.10,12.04
COBAR AIRPORT,15/06/2025,2.0,0.0, ,17.3,6.2,86,40,2.69,11.94
COBAR AIRPORT,16/06/2025,1.6,0.0, ,18.0,-0.1,91,37,1.73,12.02
COBAR AIRPORT,17/06/2025,1.8,0.0, ,17.1,0.1,90,41,2.32,12.00
COBAR AIRPORT,18/06/2025,1.5,0.0, ,15.1,0.7,91,40,1.77,12.01
COBAR AIRPORT,19/06/2025,1.4,0.0, ,17.6,-0.7,93,42,1.37,11.98
COBAR AIRPORT,20/06/2025,1.7,0.0, ,22.6,-0.5,94,37,1.30,11.67
COBAR AIRPORT,21/06/2025,2.1,0.0, ,19.4,1.4,93,37,2.61,11.99
COBAR AIRPORT,22/06/2025,2.3,0.0, ,20.9,5.9,85,55,4.16,11.17
COBAR AIRPORT,23/06/2025,2.5,0.0, ,21.3,6.6,92,52,4.86,7.89
COBAR AIRPORT,24/06/2025,2.9,4.6, ,17.6,12.4,93,33,5.72,12.02
COBAR AIRPORT,25/06/2025,2.6,0.2, ,16.3,6.8,77,51,6.18,10.50
COBAR AIRPORT,26/06/2025, ,0.0, , ,0.5,96,39,3.16,12.06
COBAR AIRPORT,27/06/2025, , , ,15.4, ,95,36,1.95,12.08
COBAR AIRPORT,28/06/2025,1.1,0.0, ,17.9,-1.7,92,39,0.74,11.97
COBAR AIRPORT,29/06/2025,1.4,0.0, ,19.2,-0.4,93,42,1.29,12.08
COBAR AIRPORT,30/06/2025,1.8,0.0, ,16.3,4.8,92,46,2.84,11.27
Totals:,,51.8,27.8, ,,,,,, 
