'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PATERSON (TOCAL) New South Wales for October 2024,,,,,,,,,,
Issued at 22:35 GMT on Friday 01 November 2024,,,,,,,,,,
© Copyright Commonwealth of Australia 2024 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PATERSON (TOCAL),01/10/2024,3.6,0.2, ,23.2,8.8,97,42,1.31,23.21
PATERSON (TOCAL),02/10/2024,2.5,0.0, ,19.9,11.7,95,54,1.71,13.48
PATERSON (TOCAL),03/10/2024,3.5,0.0, ,21.9,10.5,97,43,1.84,20.35
PATERSON (TOCAL),04/10/2024,3.5,0.2, ,25.8,7.1,96,33,1.13,20.26
PATERSON (TOCAL),05/10/2024,5.2,0.0, ,27.2,14.4,87,34,3.85,21.66
PATERSON (TOCAL),06/10/2024,6.2,0.0, ,28.9,11.7,83,27,4.34,24.20
PATERSON (TOCAL),07/10/2024,5.4,0.0, ,29.9,10.6,89,20,2.31,24.13
PATERSON (TOCAL),08/10/2024,1.8,0.0, ,19.1,14.0,94,66,2.41,6.51
PATERSON (TOCAL),09/10/2024,2.1,9.4, ,17.8,12.4,96,62,2.21,10.48
PATERSON (TOCAL),10/10/2024,4.1,0.6, ,24.4,11.4,95,45,1.76,23.63
PATERSON (TOCAL),11/10/2024,4.2,0.0, ,26.6,11.2,96,47,1.44,24.35
PATERSON (TOCAL),12/10/2024,2.0,0.0, ,18.4,15.3,95,62,3.22,7.09
PATERSON (TOCAL),13/10/2024,3.9,7.2, ,22.4,12.6,96,49,2.59,21.45
PATERSON (TOCAL),14/10/2024,2.9,0.0, ,22.3,9.7,95,60,2.14,15.78
PATERSON (TOCAL),15/10/2024,1.9,10.0, ,18.5,14.5,95,66,1.46,9.20
PATERSON (TOCAL),16/10/2024,2.0,8.6, ,18.9,10.9,96,62,0.99,10.09
PATERSON (TOCAL),17/10/2024, ,4.2, , ,9.3,97,56,1.11,23.75
PATERSON (TOCAL),18/10/2024, , , ,26.1, ,94,64,1.38,10.88
PATERSON (TOCAL),19/10/2024,4.2,4.0, ,26.8,17.4,95,51,2.88,19.18
PATERSON (TOCAL),20/10/2024,3.7,2.8, ,22.5,15.9,96,56,2.32,19.96
PATERSON (TOCAL),21/10/2024,3.4,0.0, ,21.6,16.1,90,54,2.95,15.85
PATERSON (TOCAL),22/10/2024,4.3,0.0, ,24.7,11.8,94,38,1.67,23.59
PATERSON (TOCAL),23/10/2024,4.5,0.0, ,30.4,9.6,96,30,0.96,24.37
PATERSON (TOCAL),24/10/2024,4.5,0.0, ,25.1,16.2,93,49,2.41,23.61
PATERSON (TOCAL),25/10/2024,5.2,4.0, ,23.6,12.6,94,26,2.91,26.61
PATERSON (TOCAL),26/10/2024,4.3,0.4, ,20.8,11.7,88,42,1.82,25.99
PATERSON (TOCAL),27/10/2024,4.5,0.0, ,26.4,8.3,93,31,1.33,25.41
PATERSON (TOCAL),28/10/2024,5.6,0.0, ,31.1,11.3,94,18,2.09,24.46
PATERSON (TOCAL),29/10/2024,4.4,0.4, ,24.8,16.5,83,47,1.96,22.01
PATERSON (TOCAL),30/10/2024,5.4,0.0, ,29.5,10.9,95,33,1.81,27.89
PATERSON (TOCAL),31/10/2024,5.8,0.0, ,31.2,13.4,95,19,2.15,25.64
Totals:,,114.6,52, ,,,,,, 
